tissue,supertype_label,supertype_name,program_index,program_id,top_term,top_category,top_pvalue,enrichment_score_cluster1,n_terms_p05,status,program_label
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,2,P2,neuronal cell body,GOTERM_CC_DIRECT,0.01297285574654103,0.8156324066651863,2,ok,P2 · neuronal cell body
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,3,P3,Nucleus,UP_KW_CELLULAR_COMPONENT,0.08810028382283047,0.4890400898664613,0,ok,P3 · Nucleus
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,4,P4,negative regulation of epithelial cell proliferation,GOTERM_BP_DIRECT,0.0084013867164787,1.3381049095298616,8,ok,P4 · negative regulation of epithelial cel...
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,5,P5,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.00625340440982825,1.1993304138176235,4,ok,P5 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,6,P6,transcription regulator complex,GOTERM_CC_DIRECT,5.612681536914083e-5,1.9011790134062383,19,ok,P6 · transcription regulator complex
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,7,P7,REGION:Disordered,UP_SEQ_FEATURE,0.03351678112590102,1.195555162120043,1,ok,P7 · REGION:Disordered
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,8,P8,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,0.00869170814134439,1.075699836188244,6,ok,P8 · TOPO_DOM:Cytoplasmic
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,9,P9,Transmembrane helix,UP_KW_DOMAIN,0.06904324704382074,0.9156362026360778,0,ok,P9 · Transmembrane helix
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,10,P10,COMPBIAS:Acidic residues,UP_SEQ_FEATURE,0.01844945097756946,0.5762235219043611,2,ok,P10 · COMPBIAS:Acidic residues
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,11,P11,LIPID:S-palmitoyl cysteine,UP_SEQ_FEATURE,9.5961540267963e-4,1.686890115940732,16,ok,P11 · LIPID:S-palmitoyl cysteine
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,12,P12,metal ion binding,GOTERM_MF_DIRECT,0.0351444869706095,0.9622183895299136,2,ok,P12 · metal ion binding
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,13,P13,Cytoskeleton,UP_KW_CELLULAR_COMPONENT,0.00542565995224633,1.6707430538276455,5,ok,P13 · Cytoskeleton
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,14,P14,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,1.7682998134264e-4,1.514839379720966,10,ok,P14 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,15,P15,plasma membrane,GOTERM_CC_DIRECT,0.1942550585846124,0.2829675342574648,0,ok,P15 · plasma membrane
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,16,P16,Transmembrane helix,UP_KW_DOMAIN,0.03490857263484324,0.7691866254719439,1,ok,P16 · Transmembrane helix
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,17,P17,molecular_function,GOTERM_MF_DIRECT,0.02657818195663633,1.2342595530740288,2,ok,P17 · molecular_function
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,18,P18,mmu04080:Neuroactive ligand-receptor interaction,KEGG_PATHWAY,0.00211595938624172,1.033200826289346,5,ok,P18 · mmu04080:Neuroactive ligand-receptor ...
AMY,CS20230722_SUPT_0355,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,19,P19,GABA-ergic synapse,GOTERM_CC_DIRECT,3.9261348350372e-4,2.028667110780611,29,ok,P19 · GABA-ergic synapse
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,0,P0,actin filament,GOTERM_CC_DIRECT,8.4011718563087e-4,1.8157308311280185,14,ok,P0 · actin filament
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,1,P1,Golgi apparatus,GOTERM_CC_DIRECT,0.00267639636736366,1.1348345248116165,4,ok,P1 · Golgi apparatus
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,2,P2,extracellular matrix,GOTERM_CC_DIRECT,0.00116435772340973,1.8255582600547375,6,ok,P2 · extracellular matrix
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,3,P3,astrocyte projection,GOTERM_CC_DIRECT,7.035873745234694e-5,0.7946152694609446,5,ok,P3 · astrocyte projection
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,4,P4,Glycoprotein,UP_KW_PTM,0.00331864128376402,1.5467078103019234,7,ok,P4 · Glycoprotein
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,5,P5,nuclear matrix,GOTERM_CC_DIRECT,0.00441050669301887,1.113819243468118,10,ok,P5 · nuclear matrix
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,6,P6,presynaptic membrane,GOTERM_CC_DIRECT,0.00223305793723433,1.4319495822567103,11,ok,P6 · presynaptic membrane
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,7,P7,biological_process,GOTERM_BP_DIRECT,0.00457971669906279,1.9883213284778896,8,ok,P7 · biological_process
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,8,P8,DOMAIN:VWFA,UP_SEQ_FEATURE,0.00185802674841252,1.420718526615078,2,ok,P8 · DOMAIN:VWFA
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,9,P9,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.17977800245596298,0.35224476923473663,0,ok,P9 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,10,P10,nucleus,GOTERM_CC_DIRECT,0.2288494495501912,0.41506515658651544,0,ok,P10 · nucleus
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,11,P11,Disulfide bond,UP_KW_PTM,1.0589253291891e-4,1.939957005387416,10,ok,P11 · Disulfide bond
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,12,P12,cytosol,GOTERM_CC_DIRECT,0.08516989072482471,0.5461145663509827,0,ok,P12 · cytosol
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,13,P13,Membrane,UP_KW_CELLULAR_COMPONENT,0.17332973194476484,0.3573609978408576,0,ok,P13 · Membrane
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,14,P14,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.08394442466096116,0.6958784771534109,0,ok,P14 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,15,P15,mmu04360:Axon guidance,KEGG_PATHWAY,8.115674749102083e-5,3.4963873300276824,24,ok,P15 · mmu04360:Axon guidance
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,16,P16,axon guidance,GOTERM_BP_DIRECT,6.3112035015740255e-6,3.1998932797150483,51,ok,P16 · axon guidance
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,17,P17,metal ion binding,GOTERM_MF_DIRECT,0.08173033275505796,0.5970847883524475,0,ok,P17 · metal ion binding
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,18,P18,COMPBIAS:Polar residues,UP_SEQ_FEATURE,2.5247790582279e-4,2.4077991692560636,12,ok,P18 · COMPBIAS:Polar residues
AMY,CS20230722_SUPT_0358,0358 MEA-BST Lhx6 Nfib Gaba_2,19,P19,Golgi apparatus,GOTERM_CC_DIRECT,0.01032645452959601,1.0262919159194828,2,ok,P19 · Golgi apparatus
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,0,P0,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.0119508272786574,0.962638517072962,3,ok,P0 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,1,P1,REGION:Modulating,UP_SEQ_FEATURE,4.9384313918948e-4,1.6763821955233562,27,ok,P1 · REGION:Modulating
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,2,P2,extracellular matrix,GOTERM_CC_DIRECT,0.01143498266675958,0.9135490797018464,3,ok,P2 · extracellular matrix
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,3,P3,membrane raft,GOTERM_CC_DIRECT,4.9019396309668e-4,2.01026859968253,15,ok,P3 · membrane raft
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,4,P4,cellular_component,GOTERM_CC_DIRECT,0.02156961918126558,1.2091024072329666,4,ok,P4 · cellular_component
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,5,P5,plasma membrane,GOTERM_CC_DIRECT,4.3415599516071e-4,1.304875761340571,13,ok,P5 · plasma membrane
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,6,P6,signal transduction,GOTERM_BP_DIRECT,0.02741651982195965,0.9212478422369996,3,ok,P6 · signal transduction
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,7,P7,myelin sheath,GOTERM_CC_DIRECT,0.0023017499651582,0.6713139648550095,2,ok,P7 · myelin sheath
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,8,P8,synaptic vesicle membrane,GOTERM_CC_DIRECT,0.00946089380307102,1.5293525699422292,5,ok,P8 · synaptic vesicle membrane
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,9,P9,nucleoplasm,GOTERM_CC_DIRECT,0.3112441713984926,0.21650655152615217,0,ok,P9 · nucleoplasm
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,10,P10,LIPID:S-palmitoyl cysteine,UP_SEQ_FEATURE,0.02128395377407276,1.2004607842042214,5,ok,P10 · LIPID:S-palmitoyl cysteine
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,11,P11,cell adhesion,GOTERM_BP_DIRECT,5.3361974339016e-4,1.5954644736056218,17,ok,P11 · cell adhesion
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,12,P12,Zinc-finger,UP_KW_DOMAIN,0.04734554391017231,0.8865349259095315,1,ok,P12 · Zinc-finger
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,13,P13,Developmental protein,UP_KW_MOLECULAR_FUNCTION,0.00702154535650415,1.284127380373522,6,ok,P13 · Developmental protein
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,14,P14,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.0103307560747866,0.7861874883748878,3,ok,P14 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,15,P15,cytosol,GOTERM_CC_DIRECT,6.056984980355751e-5,3.0543694116793048,31,ok,P15 · cytosol
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,16,P16,cytoplasm,GOTERM_CC_DIRECT,0.10945730830921266,0.6086941134012673,0,ok,P16 · cytoplasm
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,17,P17,Transmembrane helix,UP_KW_DOMAIN,0.00135325658736483,1.3054758506568551,16,ok,P17 · Transmembrane helix
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,18,P18,cilium movement,GOTERM_BP_DIRECT,1.9034788175469e-4,1.694490928508852,8,ok,P18 · cilium movement
AMY,CS20230722_SUPT_0359,0359 MEA-BST Lhx6 Nfib Gaba_3,19,P19,extracellular region,GOTERM_CC_DIRECT,0.18971702014073843,0.3789195902333306,0,ok,P19 · extracellular region
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,0,P0,DOMAIN:EF-hand 1,UP_SEQ_FEATURE,2.4623619320715e-4,1.9421500328131416,9,ok,P0 · DOMAIN:EF-hand 1
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,1,P1,IPR001849:PH_domain,INTERPRO,0.01144686282588172,1.0842369671687846,4,ok,P1 · IPR001849:PH_domain
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,2,P2,Membrane,UP_KW_CELLULAR_COMPONENT,0.0552146992034341,0.5287668060980157,0,ok,P2 · Membrane
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,3,P3,negative regulation of gene expression,GOTERM_BP_DIRECT,0.02764450342989219,0.7683179792102143,2,ok,P3 · negative regulation of gene expression
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,4,P4,neuron migration,GOTERM_BP_DIRECT,2.5139455685992e-4,2.4307839896181935,22,ok,P4 · neuron migration
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,5,P5,homophilic cell-cell adhesion,GOTERM_BP_DIRECT,1.1957922954336e-4,2.0375014347778184,43,ok,P5 · homophilic cell-cell adhesion
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,6,P6,Transmembrane helix,UP_KW_DOMAIN,0.01833471764677069,0.7850770735575509,5,ok,P6 · Transmembrane helix
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,7,P7,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,0.02452293530640226,0.7542733419563489,2,ok,P7 · TOPO_DOM:Cytoplasmic
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,8,P8,Membrane,UP_KW_CELLULAR_COMPONENT,0.13054157882273243,0.5649264878304088,0,ok,P8 · Membrane
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,9,P9,cell surface,GOTERM_CC_DIRECT,1.0337798327026687e-5,1.667325858538588,11,ok,P9 · cell surface
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,10,P10,Zinc-finger,UP_KW_DOMAIN,0.139135580732622,0.49501870007327115,0,ok,P10 · Zinc-finger
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,11,P11,sperm flagellum,GOTERM_CC_DIRECT,2.427772090065e-4,2.215656098837501,19,ok,P11 · sperm flagellum
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,12,P12,heart development,GOTERM_BP_DIRECT,0.01684113172993047,0.4770682262100158,2,ok,P12 · heart development
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,13,P13,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,9.1949014406531e-4,1.5214761684401232,10,ok,P13 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,14,P14,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,4.13859809890956e-5,1.7882324946209374,14,ok,P14 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,15,P15,NA,NA,NA,NA,0,no_terms,P15
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,16,P16,Nucleus,UP_KW_CELLULAR_COMPONENT,0.00958566374995895,1.2672343363164449,3,ok,P16 · Nucleus
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,17,P17,Ubl conjugation,UP_KW_PTM,0.01183258770197691,0.8183273887178194,1,ok,P17 · Ubl conjugation
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,18,P18,protein homodimerization activity,GOTERM_MF_DIRECT,0.01891081996999913,0.6949222884412108,1,ok,P18 · protein homodimerization activity
AMY,CS20230722_SUPT_0362,0362 MEA-BST Lhx6 Nfib Gaba_6,19,P19,DOMAIN:EF-hand 1,UP_SEQ_FEATURE,0.00331267337451943,1.4025036373973436,8,ok,P19 · DOMAIN:EF-hand 1
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,0,P0,IPR013098:Ig_I-set,INTERPRO,1.1855701253505875e-5,2.5140442690199625,65,ok,P0 · IPR013098:Ig_I-set
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1,P1,synapse,GOTERM_CC_DIRECT,0.00779178876040781,0.829444460895386,3,ok,P1 · synapse
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,2,P2,plasma membrane,GOTERM_CC_DIRECT,0.00363770121854499,1.33163009011313,1,ok,P2 · plasma membrane
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,3,P3,astrocyte projection,GOTERM_CC_DIRECT,6.368018095267088e-5,1.024550966780828,8,ok,P3 · astrocyte projection
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,4,P4,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00404576675715371,1.202106381182056,10,ok,P4 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,5,P5,DOMAIN:EF-hand,UP_SEQ_FEATURE,4.1076017290348e-4,2.3694167247597298,22,ok,P5 · DOMAIN:EF-hand
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,6,P6,Transmembrane helix,UP_KW_DOMAIN,0.00181203239932462,1.2442307791975056,6,ok,P6 · Transmembrane helix
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,7,P7,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,3.156799002549293e-5,2.0188601422625227,8,ok,P7 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,8,P8,Nucleus,UP_KW_CELLULAR_COMPONENT,0.08810028382283047,0.5536861576015237,0,ok,P8 · Nucleus
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,9,P9,molecular_function,GOTERM_MF_DIRECT,0.10420146466267796,0.5755318395594533,0,ok,P9 · molecular_function
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,10,P10,positive regulation of filopodium assembly,GOTERM_BP_DIRECT,6.193506840269533e-5,1.339853682809702,1,ok,P10 · positive regulation of filopodium ass...
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,11,P11,DNA repair,UP_KW_BIOLOGICAL_PROCESS,0.01237544378905158,1.3136088284572756,2,ok,P11 · DNA repair
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,12,P12,mmu04218:Cellular senescence,KEGG_PATHWAY,0.02394811659818163,1.3353301486713454,7,ok,P12 · mmu04218:Cellular senescence
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,13,P13,transcription cis-regulatory region binding,GOTERM_MF_DIRECT,0.00509807133222135,1.396207001763395,4,ok,P13 · transcription cis-regulatory region b...
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,14,P14,Transmembrane helix,UP_KW_DOMAIN,0.7150117969138665,0.1006784447310452,0,ok,P14 · Transmembrane helix
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,15,P15,mmu04082:Neuroactive ligand signaling,KEGG_PATHWAY,4.1491410731697505e-6,2.176960064396402,55,ok,P15 · mmu04082:Neuroactive ligand signaling
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,16,P16,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.08394442466096116,0.7195773685508406,0,ok,P16 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,17,P17,biological_process,GOTERM_BP_DIRECT,0.05685577731881689,0.8549335284871152,0,ok,P17 · biological_process
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,18,P18,LIPID:S-palmitoyl cysteine,UP_SEQ_FEATURE,0.00907384963925433,0.8048959025567319,2,ok,P18 · LIPID:S-palmitoyl cysteine
AMY,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,19,P19,postsynaptic density membrane,GOTERM_CC_DIRECT,4.284359162544894e-6,2.487762169885424,34,ok,P19 · postsynaptic density membrane
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,0,P0,plasma membrane,GOTERM_CC_DIRECT,3.898619585150722e-7,3.460532920458288,55,ok,P0 · plasma membrane
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1,P1,COMPBIAS:Polar residues,UP_SEQ_FEATURE,0.03238152378522965,0.7042223591163911,3,ok,P1 · COMPBIAS:Polar residues
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,2,P2,plasma membrane,GOTERM_CC_DIRECT,0.0010339854649354,1.34086027262215,6,ok,P2 · plasma membrane
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,3,P3,Transcription regulation,UP_KW_BIOLOGICAL_PROCESS,0.02810468459087047,0.9652047017713372,2,ok,P3 · Transcription regulation
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,4,P4,flagellated sperm motility,GOTERM_BP_DIRECT,3.3270666462924e-4,2.5954152462256355,16,ok,P4 · flagellated sperm motility
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,5,P5,cytoplasm,GOTERM_CC_DIRECT,0.06665736049869897,0.6921410589034855,0,ok,P5 · cytoplasm
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,6,P6,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,3.6483033933153e-4,2.311516736685596,35,ok,P6 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,7,P7,positive regulation of cell migration,GOTERM_BP_DIRECT,0.00100585190978374,1.3290950064932725,13,ok,P7 · positive regulation of cell migration
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,8,P8,mmu04517:IgSF CAM signaling,KEGG_PATHWAY,2.2268966895939583e-5,3.086128426868265,38,ok,P8 · mmu04517:IgSF CAM signaling
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,9,P9,Actin-binding,UP_KW_MOLECULAR_FUNCTION,0.00894751189149145,1.004102206779481,4,ok,P9 · Actin-binding
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,10,P10,"DNA-binding transcription activator activity, RNA polymerase II-specific",GOTERM_MF_DIRECT,0.00397939689453361,0.9613115980246876,8,ok,P10 · DNA-binding transcription activator a...
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,11,P11,extracellular region,GOTERM_CC_DIRECT,0.07180421488537714,0.7547899501749333,0,ok,P11 · extracellular region
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,12,P12,Zinc-finger,UP_KW_DOMAIN,0.00670292270478134,1.4574329772520158,7,ok,P12 · Zinc-finger
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,13,P13,Transport,UP_KW_BIOLOGICAL_PROCESS,0.08121647448318786,0.7951501475425427,0,ok,P13 · Transport
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,14,P14,DOMAIN:Fibronectin type-III,UP_SEQ_FEATURE,0.01346612162939572,0.7886582406550091,4,ok,P14 · DOMAIN:Fibronectin type-III
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,15,P15,Calcium,UP_KW_LIGAND,0.00907814685413041,0.7830528951915036,3,ok,P15 · Calcium
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,16,P16,Glycoprotein,UP_KW_PTM,3.439861378198208e-5,2.0417493170436662,20,ok,P16 · Glycoprotein
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,17,P17,zinc ion binding,GOTERM_MF_DIRECT,0.0094348224345548,0.6606996032153383,1,ok,P17 · zinc ion binding
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,18,P18,synapse,GOTERM_CC_DIRECT,0.02323470213455224,0.6462820300529284,1,ok,P18 · synapse
AMY,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,19,P19,IPR046349:C1-like_sf,INTERPRO,0.00390692170351365,1.2774328169749372,7,ok,P19 · IPR046349:C1-like_sf
AMY,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,0,P0,Zinc-finger,UP_KW_DOMAIN,0.02955210702231369,0.8051620474682398,1,ok,P0 · Zinc-finger
AMY,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,1,P1,axon,GOTERM_CC_DIRECT,1.4581746089939245e-5,3.711532360327207,20,ok,P1 · axon
AMY,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,2,P2,TOPO_DOM:Extracellular,UP_SEQ_FEATURE,7.688764201154257e-5,2.2551768688395564,19,ok,P2 · TOPO_DOM:Extracellular
AMY,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,3,P3,biological_process,GOTERM_BP_DIRECT,0.11353020425958923,0.7308081502364412,0,ok,P3 · biological_process
AMY,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,4,P4,MOTIF:Nuclear localization signal,UP_SEQ_FEATURE,9.242785540601008e-5,2.1905665319363803,16,ok,P4 · MOTIF:Nuclear localization signal
